   0.000000E+00,   0.500000E+00,   0.000000E+00
   0.446238E-01,   0.495324E+00,  -0.209273E+00
   0.892499E-01,   0.481375E+00,  -0.414961E+00
   0.134020E+00,   0.458306E+00,  -0.614090E+00
   0.179186E+00,   0.426233E+00,  -0.804002E+00
   0.225019E+00,   0.385246E+00,  -0.981734E+00
   0.271827E+00,   0.335413E+00,  -0.114389E+01
   0.319982E+00,   0.276790E+00,  -0.128649E+01
   0.369952E+00,   0.209418E+00,  -0.140470E+01
   0.422376E+00,   0.133306E+00,  -0.149257E+01
   0.478249E+00,   0.483043E-01,  -0.154238E+01
   0.533422E+00,  -0.370896E-01,  -0.154542E+01
   0.588099E+00,  -0.120635E+00,  -0.150308E+01
   0.642874E+00,  -0.200801E+00,  -0.141690E+01
   0.698328E+00,  -0.275986E+00,  -0.128816E+01
   0.755061E+00,  -0.344409E+00,  -0.111788E+01
   0.807504E+00,  -0.398243E+00,  -0.930831E+00
   0.856978E+00,  -0.439478E+00,  -0.733089E+00
   0.904525E+00,  -0.469508E+00,  -0.527987E+00
   0.950780E+00,  -0.489113E+00,  -0.318405E+00
   0.996181E+00,  -0.498783E+00,  -0.106934E+00
   0.104106E+01,  -0.498849E+00,   0.104007E+00
   0.108571E+01,  -0.489547E+00,   0.312055E+00
   0.113038E+01,  -0.471054E+00,   0.514804E+00
   0.117531E+01,  -0.443502E+00,   0.709705E+00
   0.122077E+01,  -0.406994E+00,   0.893964E+00
   0.126705E+01,  -0.361607E+00,   0.106442E+01
   0.131447E+01,  -0.307404E+00,   0.121741E+01
   0.136346E+01,  -0.244433E+00,   0.134856E+01
   0.141456E+01,  -0.172725E+00,   0.145254E+01
   0.146853E+01,  -0.922405E-01,   0.152264E+01
   0.152417E+01,  -0.655973E-02,   0.154965E+01
   0.157902E+01,   0.781264E-01,   0.153035E+01
   0.163368E+01,   0.160218E+00,   0.146647E+01
   0.168871E+01,   0.238165E+00,   0.135941E+01
   0.174471E+01,   0.310294E+00,   0.121031E+01
   0.179916E+01,   0.371461E+00,   0.103136E+01
   0.185002E+01,   0.419120E+00,   0.838847E+00
   0.189849E+01,   0.454955E+00,   0.637260E+00
   0.194537E+01,   0.480002E+00,   0.429711E+00
   0.199117E+01,   0.494880E+00,   0.218930E+00
   0.203629E+01,   0.499994E+00,   0.741316E-02
   0.208103E+01,   0.495625E+00,  -0.202460E+00
   0.212566E+01,   0.481977E+00,  -0.408320E+00
   0.217042E+01,   0.459204E+00,  -0.607704E+00
   0.221557E+01,   0.427424E+00,  -0.797962E+00
   0.226137E+01,   0.386728E+00,  -0.976144E+00
   0.230814E+01,   0.337184E+00,  -0.113887E+01
   0.235625E+01,   0.278847E+00,  -0.128218E+01
   0.240615E+01,   0.211761E+00,  -0.140127E+01
   0.245848E+01,   0.135936E+00,  -0.149025E+01
   0.251422E+01,   0.512319E-01,  -0.154146E+01
   0.256942E+01,  -0.341949E-01,  -0.154608E+01
   0.262410E+01,  -0.117829E+00,  -0.150525E+01
   0.267886E+01,  -0.198135E+00,  -0.142055E+01
   0.273428E+01,  -0.273519E+00,  -0.129324E+01
   0.279096E+01,  -0.342206E+00,  -0.112437E+01
   0.284353E+01,  -0.396520E+00,  -0.937831E+00
   0.289309E+01,  -0.438182E+00,  -0.740418E+00
   0.294069E+01,  -0.468603E+00,  -0.535531E+00
   0.298699E+01,  -0.488577E+00,  -0.326065E+00
   0.303241E+01,  -0.498601E+00,  -0.114619E+00
   0.307731E+01,  -0.499011E+00,   0.963818E-01
   0.312196E+01,  -0.490047E+00,   0.304577E+00
   0.316662E+01,  -0.471885E+00,   0.507562E+00
   0.321154E+01,  -0.444660E+00,   0.702795E+00
   0.325698E+01,  -0.408475E+00,   0.887493E+00
   0.330322E+01,  -0.363410E+00,   0.105851E+01
   0.335060E+01,  -0.309526E+00,   0.121221E+01
   0.339952E+01,  -0.246873E+00,   0.134424E+01
   0.345052E+01,  -0.175482E+00,   0.144932E+01
   0.350438E+01,  -0.953194E-01,   0.152078E+01
   0.356005E+01,  -0.963548E-02,   0.154949E+01
   0.361493E+01,   0.751158E-01,   0.153183E+01
   0.366958E+01,   0.157327E+00,   0.146953E+01
   0.372459E+01,   0.235451E+00,   0.136400E+01
   0.378054E+01,   0.307821E+00,   0.121639E+01
   0.383514E+01,   0.369514E+00,   0.103805E+01
   0.388612E+01,   0.417626E+00,   0.845919E+00
   0.393466E+01,   0.453862E+00,   0.644601E+00
   0.398158E+01,   0.479283E+00,   0.437216E+00
   0.402741E+01,   0.494518E+00,   0.226507E+00
   0.407255E+01,   0.499976E+00,   0.149747E-01
   0.411730E+01,   0.495942E+00,  -0.194998E+00
   0.416193E+01,   0.482624E+00,  -0.401043E+00
   0.420668E+01,   0.460176E+00,  -0.600704E+00
   0.425181E+01,   0.428717E+00,  -0.791338E+00
   0.429759E+01,   0.388338E+00,  -0.970008E+00
   0.434432E+01,   0.339110E+00,  -0.113335E+01
   0.439237E+01,   0.281088E+00,  -0.127743E+01
   0.444219E+01,   0.214315E+00,  -0.139749E+01
   0.449442E+01,   0.138803E+00,  -0.148766E+01
   0.455002E+01,   0.544244E-01,  -0.154038E+01
   0.460524E+01,  -0.310361E-01,  -0.154673E+01
   0.465994E+01,  -0.114764E+00,  -0.150757E+01
   0.471469E+01,  -0.195223E+00,  -0.142448E+01
   0.477007E+01,  -0.270820E+00,  -0.129874E+01
   0.482669E+01,  -0.339791E+00,  -0.113139E+01
   0.487939E+01,  -0.394630E+00,  -0.945416E+00
   0.492904E+01,  -0.436759E+00,  -0.748364E+00
   0.497671E+01,  -0.467605E+00,  -0.543715E+00
   0.500000E+01,  -0.479059E+00,  -0.439531E+00
